Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
"Tanzania, United Rep. of",Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1,,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Thailand,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,85966,,124617,,167011,,189112,,173611,,204272,,184995,,201227,,248124,,281026,,366784,,403179,,474684,,516782,,531312,,637802,,660576,,650830,,707455,,685395,,638827,,688931,,783916,,809535,,759862,,840663,,890209,,1011500,,990950,,1080142,,1182890,,1160792,,1133078,,1101983,,1164215,,1148350,,1200681,,1208009,,1301356,,1203612,,1142937,,974038,,1039808,,1044182.86,
Thailand,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,3684,,2572,,2566,,3451,,10934,,12189,,15290,,32219,,96907,E,130507,,232419,,193086,,274291,,397253,,456464,,642356,,614984,,667027,,842027,,793720,,677515,,606679,,630487,,809774,,696807,,820424,,859942,,948209,,1103961,,1289239,,1281127,,1269439,,1384485,,1431350,,1424360,,1484802,,1462428,,1401117,,1350105,,1295621,,1571734,,1597369,,1759538,,1585431.59,
Thailand,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,175,,155,,291,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,223,,828,,0,...,0,...,0,...,0,...,0,...
Timor-Leste,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,2,E,12,,0,...,21,E,0,...,0,...,0,...,0,...
Timor-Leste,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,94,,97,,102,E,132,E,207,E,527,E,1152,E,1711,E,2034,E,2103,E,2619,E,2331,E,2404,E,4090,,2804,E,2997.13,E
Timor-Leste,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Togo,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,1,,24,,11,,4,,68,,22,,39,,52,,32,,27,,8,,123,,123,,0,N,48,,14,,13,,199,,1250,,3201,,58,E,102,,43,,3276,,5767,,8668,,9060,,7148,,6885,,6121,,5018,E,259,,2146,,3390,,485,,797,,66,E,166,E,190,,238,,48,E,43,E,102,,138.06,
Togo,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,13124,,11023,,8572,,15051,,14040,,14605,,16728,,9875,,8317,,15180,,14989,,18772,,26311,,25198,,26050,,26214,,27546,,14472,,36202,,37368,,53308,,45106,,35145,,31243,,24414,,27101,,17647,,19805,,12078,,21413,,15862,E,12953,,10736,,14413,,37731,,50525,,48843,,44784,E,20208,,31289,,22067,,22690,,19880,,29094.93,
Togo,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6164,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,293,,38,,87,,0,...,0,...,69,,0,...,0,...
Tonga,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,70,E,0,...,1,,0,...,0,N,2,,40,,320,,331,,1147,,458,,376,,304,,344,,365,,391,,384,,269,,226,,747,,406,,312,E,993,,346,,2550,,2363,,826,,746,,1036,,1004,,434,,223,,364,,480,,634,,517,,867,,618,E,524,E,461,E,299,E,288.52,E
Tonga,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,202,E,848,,332,,310,,528,,156,,291,,199,,134,,160,,137,,200,,108,,246,,168,,325,,429,,536,,585,,574,,631,,652,E,625,,837,,800,,828,,1039,,875,,621,,1059,,713,,1091,,706,,793,,441,,720,,677,,1373,E,1650,E,1668,E,1295,E,1680.81,E
Tonga,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Trinidad and Tobago,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,366,,317,,290,,277,,690,,933,,435,,155,,86,,294,,835,,345,,573,,743,,860,,802,,1595,,3388,,3873,,4167,,5143,,4554,,6740,,7913,,4207,,4851,,4890,,3809,,2946,,2908,,6363,,3846,,3751,,4262,,3446,,3819,E,3562,E,3995,E,3759,E,5302,E,4615,E,4045,E,3820,E,4567.74,E
Trinidad and Tobago,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,3418,,2476,,4504,,3408,,3957,,5912,,4825,,4999,,5874,,5447,,7954,,7081,,3983,,3788,,1914,,2743,,2043,,2154,,2505,,3004,,3073,,4162,,4296,,5429,,3885,,5672,,8356,,6764,,7477,,11508,,8093,,8129,,7540,,8012,,7554,,9617,E,11360,E,13729,E,10859,E,11863,E,8861,E,9939,E,8699,E,9364.88,E
Trinidad and Tobago,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,92,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,305,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Tunisia,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,255,,387,,525,,447,,329,,445,,303,,700,,173,,255,,355,,1036,,1348,,1798,,2389,,2250,,1746,,2347,,2389,,1662,,2288,,2029,,2492,,2316,,2156,,3351,,5134,,3270,,5147,,8330,,9602,,11887,,11078,,11065,,11625,,14692,,13189,,12042,,10350,,10949,,11183,,9659,,14566.45,,15710.19,
Tunisia,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,327,,514,,720,,256,,425,,349,,453,,1529,,811,,1004,,11,,10,,1143,,585,,1095,,35,,13,,740,,4321,,7496,,5105,,5767,,7699,,9307,,11170,,16862,,17314,,27632,,25491,,36270,,37882,,37384,,43498,,44682,,42853,,41639,,44963,,36519,,40001,,27104,,33290,,30256,,44764.92,,66428.78,
Turkey,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,1691,,1513,,1113,,1832,,1961,,6903,,8013,,9245,,14960,,14533,,13041,,17802,,22216,,12067,,8357,,5131,,4519,,4236,,14108,,21800,,18612,,22007,,17583,,22180,,30276,,15799,,25501,,32335,,26259,,29583,,30419,,35259,,55150,,39723,,48293,,43796,,50018,,67700,,86946,,90626,,112383,,119015,,148364,,168760.71,
Turkey,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,459,,673,,388,,31,,65,,553,,82,,140,,4500,,695,,2741,,3334,,2435,,21767,,50742,,47095,,49894,,32815,,51666,,55832,,64389,,85243,,72622,,97153,,72748,,48300,,34152,,60332,,106726,,83090,,110837,,120483,,124569,,135621,,146361,,119634,,144899,,164757,,186423,,217143,,221471,,250811,,274156,,319082.56,
Turkmenistan,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1061,E,608,E,228,E,152,,1754,E,1620,E,2406,E,805,E,592,E,114,E,520,E,142,E,94,E,71,E,78,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,99.16,E
Turkmenistan,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,713,E,156,E,305,E,241,E,155,E,17,E,64,E,169,E,139,E,367,E,395,E,695,E,537,E,630,E,914,E,1071,E,2103,E,1501,E,2345,E,2215,E,2289,E,2569,E,1836,E,903,E,539,E,517.46,E
Turks and Caicos Is.,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,40,E,14,E,0,...,0,...,0,...,0,...,0,...,5,E,19,E,12,E,1,E,0,...,0,...,0,...,0,...,0,...,0,...,17,,24,,6,,6,,0,N,0,...,0,...,0,...,28,E,48,E,0,...,39,E,0,...,17,E,0,...
Turks and Caicos Is.,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,18,E,30,E,36,E,26,E,2,E,11,E,15,E,41,E,92,E,6,E,22,E,146,E,172,E,174,E,176,E,170,E,193,E,531,,853,,966,,953,,1019,,682,E,810,,1020,,942,E,797,E,800,E,584,E,602,E,561,E,472.84,E
Tuvalu,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,264,,264,E,150,E,123,E,100,E,100,E,100,E,100,E,395,E,640,E,1501,E,1640,E,1980,E,2320,E,2674,E,2970,E,8812,E,4879,E,5308,E,9687,E,5325,E,4337,E,5364,E,3432,E,11188,E,8727.02,E
Tuvalu,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,22,,25,E,5,E,0,...,19,,12,,36,,36,,16,E,24,E,44,,21,E,70,E,62,E,10,E,41,E,10,E,99,E,24,E,34,E,124,E,25.58,E
Uganda,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,120,,122,E,0,...,0,...,0,...,370,,200,,571,,405,,531,,1759,,1443,,1807,,1619,,1882,,1707,,3015,,3566,,3736,,1563,,775,,1534,,2246,,2682,,1152,,2162,,2789.19,E
Uganda,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,38,E,0,...,13,,4,,62,,14,,271,,774,,290,,408,,302,,344,,923,,558,,808,,1299,,1267,,889,,1847,,2094,,1944,,4604,,4901,,4401.3,E
Uganda,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,134,,0,N,363,,0,...,36,,108,,31,,107,,511,,550,,426,,573,,479,,586,,762,,0,...,0,...
Ukraine,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,80000,E,115716,E,117282,E,90823,E,139610,,95198,,104093,,83452,,50157,,39884,,32400,,16341,,19814,,21245,,24945,,23533,,59998,,55870,,48642,,55498,,52824,,41543,,10232,,5710,,7265,,6871,,6159.3,
Ukraine,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,93000,E,78158,,120495,,175059,,183273,,245965,,176308,,232907,,317792,,300204,,288585,,297418,,402389,,376009,,424502,,520172,,416685,,330823,,351710,,376340,,409066,,302759,,204405,,258847,,283255,,327870,,331100.01,
Un. Sov. Soc. Rep.,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,516000,,449226,,507204,,518406,,532715,,411569,,333320,,495259,,490715,,571636,,774618,,716760,,960141,,804689,,1161461,,717008,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Un. Sov. Soc. Rep.,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,31600,,50469,,79585,,109632,,181723,,57177,,44057,,319925,,431033,,504173,,537427,,500758,,663050,,597872,,551811,,226658,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
United Arab Emirates,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,782,,461,,714,,1800,E,2740,E,4050,E,5346,,6927,,4474,E,3362,,3600,E,1720,,3969,E,3684,E,2432,E,2641,E,9225,E,12649,E,16722,E,2640,,4935,,6267,E,8715,,12503,E,6465,,7529,,10721,,13747,,17819,E,11275,,15334,,11642,,11707,,14531,,23837,,20730,,49806.52,
United Arab Emirates,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,7515,,7143,,14188,,12462,,8630,,8143,,6103,,7420,,6242,E,5738,,5813,,5776,,5815,,9515,,6917,E,6664,,9071,,6588,E,6857,E,7878,E,10485,E,22283,E,28522,E,33975,E,33846,,58862,,53314,E,38374,,39464,E,61798,,77042,,105831,,128025,,93030,E,124239,,129087,,120052,,129662,,143203,,143382,,140656,,142235.7,
United Arab Emirates,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,4153,,6402,,4743,,5426,,2575,E,3718,,1396,,911,,743,E,1663,E,4700,E,8361,,4353,,3550,E,3550,E,2653,,1901,,0,...,0,...,0,...,0,...,4819,E,7693,E,4982,E,5379,,6919,,0,...,13569,,0,...,6442,,7782,,4874,,6078,,11396,,13227,,21309,,14235,,14640,,14217,,21021,,37705,,26440.69,
United Kingdom,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,139655,,157966,,346372,,439396,,375481,,275290,,316300,,379328,,313636,,356988,,396058,,392299,,386521,,412641,,388781,,452765,,505418,,509945,,495588,,488674,,481384,,492497,,618697,,536911,,520871,,528198,,463222,,486383,,488467,,515323,,457664,,461482,,442397,,516205,,555755,,481237,,529758,,508270,,644421,,595845,,569575,,619973,,593990,,552971.01,
United Kingdom,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,445592,,394287,,414602,,533798,,511118,,451170,,486510,,444695,,471075,,562003,,580957,,593601,,802988,,846589,,834781,,780515,,737612,,752381,,771278,,727285,,718203,,763026,,701820,,687947,,698999,,764546,,705645,,718807,,694373,,693995,,722202,,664429,,668874,,667728,,636449,,605237,,640511,,593079,,554353,,540289,,569899,,561202,,562269,,594213.07,
United States of America,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,159251,,140693,,214806,,203556,,379910,,412558,,474232,,779482,,957630,,1168361,,1550163,,1812085,,1879788,,1262532,,1127236,,896045,,814617,,744990,,747134,,792818,,804283,,819764,,742490,,786862,,820376,,1060889,,1023779,,1012352,,1181928,,1212192,,1175117,,1112333,,1000127,,928468,,984136,,1196691,,1209647,,1225776,,1289332,,1138998,,1152535,,1232481,,1177271,,1163873.06,
United States of America,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,899939,,817908,,875233,,895960,,765880,,836085,,816946,,832348,,848117,,1114158,,1099453,,1170602,,1001898,,1054864,,985669,,989532,,891108,,1170540,,1073273,,903956,,916422,,911059,,974708,,967047,,944279,,890039,,964632,,1013664,,1036802,,1044222,,998925,,972613,,950340,,937622,,1002191,,963811,,932567,,924613,,922785,,927343,,977004,,1013608,,1021555,,987314.46,
United States of America,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,21960,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,26641,,22459,,19397,,20137,,20874,,0,...,17053,,15113.12,
Uruguay,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,10122,,17459,,30663,,44276,,66035,,80283,,66406,,68788,,56920,,67528,,72485,,59802,,57883,,66892,,58363,,73423,,78058,,65816,,72680,,80645,,87793,,78519,,88150,,57113,,66706,,63272,,62069,,78026,,87571,,79747,,70453,,67901,,94326,,80667,,74646,,86340,,71991,,51672,,57642,,45997,,41398,,48216,,52118,,53884.42,
Uruguay,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,313,,414,,674,,2415,,3851,,635,,581,,398,,310,,607,,832,,1874,,1351,,2909,,2138,,1780,,2549,,2857,,3085,,3169,,4900,,5999,,6737,,9152,,6801,,10607,,10956,,13948,,14676,,14345,,21053,,28204,,32064,,33573,,34202,,27218,,24774,,21206,,17696,,13165,,11616,,12381,,14010,,11775.33,
Uzbekistan,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,0,...,0,...,0,...,124,E,48,E,48,E,613,E,621,E,1043,E,815,E,27,E,1061,E,262,E,30,E,40,E,29,E,92,E,109,E,311,E,669,,778.98,
Uzbekistan,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1300,,1371,,1024,E,1507,E,1011,E,651,E,970,E,1164,E,1310,E,1887,E,2153,E,2021,E,2352,E,4204,E,2448,E,4338,E,6487,E,7641,E,9057,E,6609,E,8305,E,4192,E,3906,E,4504,,6840.66,
Vanuatu,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4410,E,11310,E,13924,E,18416,E,19504,E,29408,E,33052,E,34052,E,30457,E,36077,E,44416,E,36256,E,54358,E,58278,E,71512,E,54825,E,27281,E,34306,E,47131,E,67587,E,79104,E,69305,E,71873,E,48308,E,48011,E,39282,E,29966,E,33379,E,31923,E,34739,E,34017,E,27982,E,24566,E,30942,E,41417.31,E
Vanuatu,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,7500,E,11400,E,10600,E,9066,E,9157,E,5908,,4580,,5378,E,4923,,4949,E,3395,E,583,,835,,441,,864,,479,,846,,1048,,1063,,904,E,1305,,916,E,621,E,662,E,978,,456,E,518,E,1254,E,849,E,946,E,1364,,1455,,1724,,1676,,1684,,2463,,2156,E,2492,E,2280,E,3099,E,2537,E,2095,E,2379,E,3095.52,E
Vanuatu,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,6096,,10015,,9203,,7752,,8407,,4854,,3885,,4550,,3967,,4077,,2497,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
"Venezuela, Boliv Rep of",Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,5359,,3023,E,9777,E,5243,E,3698,E,8827,E,15730,E,20986,E,24627,E,40420,E,36969,E,27845,,16095,E,34462,E,26455,E,29593,E,23440,,28783,,40701,,35982,,33259,,26814,,33541,,24282,,22995,,48493,,36081,,46057,,59292,,43880,,1663,,1733,,367,,87,,102,,154,,69,,74,,174,,79,,300,,235,E,251,E,306.08,E
"Venezuela, Boliv Rep of",Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,8360,,4952,,12055,,10964,,16662,,24177,,22189,,5529,,2615,,1248,,92,,148,,1695,,1873,,2442,,1572,,3220,,25906,,28108,,27481,,16574,,20871,,24390,,30301,,57446,,55682,,26382,,14570,,25417,,20945,,23938,,41228,,49256,,55647,,44432,,44492,,60709,,55044,,60992,,16817,,9117,,9498,E,10893,E,11426.6,E
Viet Nam,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,336,E,509,,518,E,836,E,851,E,948,E,1099,E,639,E,831,E,1156,E,3248,E,5013,E,10832,,18730,,18475,E,21655,E,14708,E,23325,E,72180,,76295,,108576,,150819,,184680,,248605,,189104,,234017,,186021,,255049,,245889,,283056,,237326,,351097,,406722,,499350,E,454584,,504886,E,519778,E,566962,,631626,,589320,,621472.35,
Viet Nam,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,886,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1600,E,3300,E,6129,E,6517,E,8966,E,1974,E,12987,E,3610,E,35894,,32309,,71291,,82864,,144350,,178868,,206327,,222226,,202509,,278645,,279956,,277017,E,277299,,312747,E,336693,E,385701,,496594,,429983,,460026.55,
Yemen,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,459,,1048,,636,,1710,,2102,,1700,,900,,1017,E,517,E,0,...,0,...,38,,8,,894,,2253,,1692,,12280,,17763,,26048,,25462,,19017,,18698,,37019,,50067,,53050,,33614,,64622,,76666,,89169,,98519,,84664,,104358,,105184,,95886,,94233,,72518,E,49616,,45735,E,37723,E,39388,E,44572.54,E
Yemen,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,1263,,1263,E,2805,E,3307,E,4750,,2296,,3152,E,3212,E,2536,E,2402,E,2204,E,1209,E,1246,E,1520,,863,,1377,,1337,,1852,,2498,,2293,E,2597,,9812,,3393,,3831,,3725,,3866,E,2996,,4254,,3526,,5812,,8257,,7723,,11112,,9025,,14492,,12419,,17604,,15040,,13550,,10383,,9377,E,10892,E,7763.36,,9504.72,
Yemen,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,41,,0,...,99,,1,,89,,641,,1,,518,,534,,140,,125,,0,...,212,,0,...,0,...,0,...,0,...,0,...
Yugoslavia SFR,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,16114,,15355,,14591,,16718,,13812,,14037,,16744,,18377,,14409,,13831,,14654,,16022,,17956,,17112,,14977,,796,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Yugoslavia SFR,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,89355,,107990,,114530,,109705,,114363,,115062,,109899,,150414,,108708,,122964,,146179,,129355,,123515,,117103,,135659,,46395,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
